,Unnamed: 0,recipe,ingredients,prep_time_in_mins,cook_time_in_mins,recipe_link,course,diet,difficulty
141,141,paneer-ghee-roast,"Ghee,coriander seeds,cumin seeds,fennel seeds,whole black pepper,fenugreek seeds,kashmiri red chillies,guntur red chillies,garlic cloves,tightly packed tamarind,water,lemon juice,Curd,Paneer,salt,chopped onions,curry leaves,turmeric powder,jaggery powder",15,15,https://www.vegrecipesofindia.com/paneer-ghee-roast-recipe/,"Appetizers,SideDish","GlutenFree,Vegetarian",Moderate
142,142,baingan-masala,"brinjal,water,salt,sesame seeds,peanuts,desiccated coconut,coriander seeds,cumin seeds,oil,chopped onions,Ginger Garlic Paste,tightly packed finely chopped tomatoes,chopped green chillies,chopped coriander leaves,turmeric powder,kashmiri red chilli powder,Garam Masala,water,salt ",10,20,https://www.vegrecipesofindia.com/baingan-masala-recipe/,Main,"GlutenFree,Vegan",Moderate
143,143,kozhukattai,"grated fresh coconut,jaggery,cardamom powder,ghee or oil,water,salt,Rice Flour",30,15,https://www.vegrecipesofindia.com/kozhukattai-recipe/,Sweets,"GlutenFree,Vegetarian",Moderate
144,144,cabbage-pachadi-cabbage-chutney,"sesame oil,urad dal,chana dal,chopped cabbage,green chilies,curry leaves,salt,tamarind,water,mustard seeds,asafoetida,dry red chilies",10,15,https://www.vegrecipesofindia.com/cabbage-pachadi-recipe-cabbage-chutney/,"Condiment,SideDish","Vegan,Vegetarian",Moderate
145,145,dindigul-veg-biryani,"seeraga samba rice,enough water for soaking rice,green cardamoms,inch cinnamon,single strands of mace,cloves,small piece of stone flower,whole black pepper,fennel seeds,large onion,green chillies,chopped coriander leaves,chopped mint leaves,Ghee,tej patta,Ginger Garlic Paste,turmeric powder,red chilli powder,Coriander Powder,large tomato,mushrooms,Curd,lemon juice,water,salt as required",15,20,https://www.vegrecipesofindia.com/dindigul-veg-biryani-recipe/,Main,Vegetarian,Moderate
146,146,besan-sev,"gram flour,turmeric powder,red chili powder,asafoetida,carom seeds,salt,baking soda,hot oil,water,oil",15,20,https://www.vegrecipesofindia.com/besan-sev-recipe/,Snacks,Vegan,Moderate
147,147,maladu-maa-ladoo-maladu,"roasted chana dal,sugar,green cardamoms,nutmeg powder,cashews,golden raisins,Ghee",10,2,https://www.vegrecipesofindia.com/maladu-maa-ladoo-maladu-recipe/,Sweets,"GlutenFree,Vegetarian",Moderate
148,148,sweet-pongal-sakkarai-pongal,"rice,moong dal,water,jaggery,edible camphor,green cardamoms,clove,Ghee,cashews,golden raisins",5,15,https://www.vegrecipesofindia.com/sweet-pongal-recipe-sakkarai-pongal-recipe/,Sweets,"GlutenFree,Vegetarian",Moderate
149,149,veg-kerala-biryani,"rice,water,cashews,curry leaves,raisins,onions,oil,saffron strands,salt,chopped vegetables,green peas,cinnamon stick,cloves,green cardamoms,Coconut Milk,Ginger Garlic Paste,green chilies,coriander powder,fennel powder,black pepper powder,red chilli powder,turmeric powder,lemon juice,mint leaves,coriander leaves",30,30,https://www.vegrecipesofindia.com/veg-kerala-biryani-recipe/,Main,"GlutenFree,Vegan,Vegetarian",Moderate
151,151,tomato-biryani,"seeraga samba rice,tomatoes,oil,onions,Ginger Garlic Paste,green chili,chopped coriander leaves,chopped mint leaves,turmeric powder,red chili powder,Coriander Powder,Garam Masala,medium potato,green peas,Coconut Milk (Thick),water,salt,cinnamon,green cardamoms,cloves,tej patta,cumin seeds,fennel seeds,stone flower,single strands of mace",20,30,https://www.vegrecipesofindia.com/tomato-biryani-recipe/,Main,"GlutenFree,Vegan,Vegetarian",Moderate
153,153,atta-dosa-whole-wheat-dosa,"whole wheat flour,Rice Flour,water,chopped curry leaves,shallots,finely chopped ginger,asafoetida,jeera,lemon juice,salt",5,20,https://www.vegrecipesofindia.com/atta-dosa-recipe-whole-wheat-dosa/,"Breakfast,Snacks","Vegan,Vegetarian",Moderate
154,154,potato-curry-for-masala-dosa,"potatoes,green peas,large onion,curry leaves,chana dal,mustard seeds,cumin seeds,green chilies,finely chopped ginger,turmeric powder,asafoetida,water,sugar,oil,salt",30,20,https://www.vegrecipesofindia.com/potato-curry-recipe-for-masala-dosa/,SideDish,Vegan,Moderate
155,155,puran-poli-bobbatlu-holige,"whole wheat flour,all-purpose flour,oil,salt,turmeric powder,water,ghee,chana dal,jaggery,green cardamom powder,nutmeg powder",1hour,30,https://www.vegrecipesofindia.com/puran-poli-recipe-bobbatlu-holige-recipe/,Sweets,Vegetarian,Moderate
156,156,almond-halwa-badam-halwa,"mamra almonds,boiling hot water for soaking & blanching almonds,water,saffron strands,Ghee,sugar",45,20,https://www.vegrecipesofindia.com/almond-halwa-badam-halwa-recipe/,Desserts,"GlutenFree,Vegetarian",Moderate
157,157,balushahi-badusha,"all-purpose flour,Ghee,Curd,cold water,salt,baking soda,baking powder,sugar,water,cardamom powder,saffron strands,lemon juice,oil,chopped pistachios ",10,30,https://www.vegrecipesofindia.com/balushahi-recipe-badusha-recipe/,"Desserts,Sweets",Vegetarian,Moderate
159,159,moong-dal-payasam,"moong dal,water to be added in the pan containing moong dal,water to be added in pressure cooker,thin coconut milk or second or third extract or water,,jaggery powder or grated jaggery,thick coconut milk or first extract,,coconut oil,cardamom powder or seeds of 4 to 5 green cardamons,,cashews,raisins",15,5,https://www.vegrecipesofindia.com/moong-dal-payasam-recipe/,Sweets,Vegan,Moderate
160,160,sesame-coconut-chutney,"fresh grated coconut,white sesame seeds,peanuts,tamarind,dry kashmiri red chilies,garlic cloves,salt,water",15,5,https://www.vegrecipesofindia.com/sesame-coconut-chutney/,SideDish,"GlutenFree,Vegan",Moderate
161,161,goli-baje-mangalore-bajji,"maida,Rice Flour,finely chopped ginger,green chilies,,curry leaves,,chopped coriander leaves,grated or finely chopped fresh coconut,sour curd,water,sugar,baking soda,salt,oil as required",3hours,20,https://www.vegrecipesofindia.com/goli-baje-recipe-mangalore-bajji/,Snacks,Vegan,Moderate
162,162,kala-chana-sundal-ganesh-chaturthi,"black chickpeas,water,mustard seeds,urad dal,green chili,dry red chili,asafoetida,grated fresh coconut,curry leaves,lemon juice,coconut oil,rock salt",5,30,https://www.vegrecipesofindia.com/kala-chana-sundal-ganesh-chaturthi/,"SideDish,Snacks",Vegan,Moderate
163,163,potato-sagu,"potatoes,oil,mustard seeds,urad dal,chana dal,onion,green chilies,ginger,curry leaves,tomato,turmeric powder,asafoetida,gram flour,water,salt,coriander leaves",20,30,https://www.vegrecipesofindia.com/potato-sagu-recipe/,Breakfast,Vegan,Moderate
164,164,ambur-veg-biryani,"heaped seeraga samba rice,water for cooking rice,small tej patta,green cardamom,clove,cinnamon,salt,dry red chilies,,hot water for soaking,oil,small to medium tej patta,green cardamoms,cloves,thinly sliced onions,Ginger Garlic Paste,chopped tomatoes,chopped mint leaves,chopped coriander leaves,turmeric powder,Coriander Powder,Curd,white button mushrooms,,water,salt as required",30,30,https://www.vegrecipesofindia.com/ambur-veg-biryani-recipe/,Main,Vegetarian,Moderate
165,165,lobia-curry-kerala,"dried black eyed peas,water,coconut oil,mustard seeds,cumin seeds,1 inch cinnamon,green cardamoms,cloves,black pepper,dried red chili,sliced pearl onions,curry leaves,chopped ginger,chopped garlic,chopped fresh coconut,chopped tomatoes,green chilies,turmeric powder,red chili powder,coriander powder,Garam Masala,salt,coconut oil,curry leaves ",15,15,https://www.vegrecipesofindia.com/lobia-curry-kerala-recipe/,Main,"GlutenFree,Vegan",Moderate
166,166,raw-banana-fry-vazhakkai-fry,"unripe banana,oil,mustard seeds,curry leaves,asafoetida,red chili powder,Coriander Powder,turmeric powder,salt as required,chopped coriander leaves",5,25,https://www.vegrecipesofindia.com/raw-banana-fry-recipe-vazhakkai-fry/,SideDish,Vegan,Moderate
167,167,ribbon-pakoda,"roasted chana dal,dry red chilli,cumin seeds,gram flour,heaped rice flour,hing,salt,white sesame seeds,Butter,water,oil ",10,20,https://www.vegrecipesofindia.com/ribbon-pakoda-recipe/,Snacks,Vegetarian,Moderate
169,169,raw-banana-plaintain-pakoras-bhajiya,"raw unripe bananas,gram flour,Rice Flour,red chilli powder,turmeric powder,baking soda,generous pinch of asafoetida,salt,cup water,oil",5,20,https://www.vegrecipesofindia.com/raw-banana-plaintain-pakoras-bhajiya-recipe/,Snacks,"Vegan,Vegetarian",Moderate
170,170,capsicum-fry-potato-capsicum,"capsicum,small to medium potato,sesame oil,small mustard seeds,curry leaves,green chili,asafoetida,turmeric powder,salt as required,chopped coriander leaves",5,15,https://www.vegrecipesofindia.com/capsicum-fry-recipe-potato-capsicum/,SideDish,Vegan,Moderate
171,171,tomato-thokku-tomato-thokku,"tomatoes,tamarind,sesame oil,mustard seeds,urad dal,ginger,dry red chilli,curry leaves,turmeric powder,red chilli powder,asafoetida,salt,fenugreek powder,jaggery",15,25,https://www.vegrecipesofindia.com/tomato-thokku-recipe-tomato-thokku/,"Condiment,SideDish",Vegan,Moderate
172,172,rava-kichadi,"rava,Ghee,mustard seeds,chana dal,urad dal,chopped onions,green chilies,finely chopped ginger,curry leaves,finely chopped carrots,green peas,finely chopped tomatoes,turmeric powder,coriander leaves,water,salt",5,15,https://www.vegrecipesofindia.com/rava-kichadi-recipe/,"Breakfast,Brunch",Vegetarian,Moderate
173,173,aval-payasam,"Ghee,cashews,raisins,thick poha,full fat milk,saffron strands,sugar,cardamom powder",5,15,https://www.vegrecipesofindia.com/aval-payasam-recipe/,"Desserts,Sweets",Vegetarian,Moderate
176,176,cauliflower-kurma,"cauliflower,salt,hot water,fresh grated coconut,chopped green chillies,chopped ginger,chopped garlic,roasted chana dal,cashews,poppy seeds,fennel seeds,cinnamon,stone flower,water,oil,cloves,curry leaves,chopped onions,chopped tomatoes,turmeric powder,water,salt,chopped coriander leaves",15,30,https://www.vegrecipesofindia.com/cauliflower-kurma-recipe/,Main,"GlutenFree,Vegan",Moderate
178,178,dibba-rotti,"urad dal,water,rice rava or idli rava,green chilli,cumin seeds,salt,peanut oil ",4hours,20,https://www.vegrecipesofindia.com/dibba-rotti/,"Breakfast,Brunch,Snacks","GlutenFree,Vegan",Moderate
179,179,potato-podimas,"large potatoes,mustard seeds,cumin seeds,asafoetida powder,turmeric powder,grated ginger,green chili,,curry leaves,oil,chopped coriander leaves,lemon juice or as required,some grated coconut,salt as required",25,15,https://www.vegrecipesofindia.com/potato-podimas-recipe/,SideDish,Vegan,Moderate
180,180,kara-chutney-tomato-chutney,"sesame oil,sliced pearl onions,chopped tomatoes,chopped garlic,dry red chilies,,tamarind,split and husked bengal gram,split husked black gram,salt as required,water for grinding chutney,mustard seeds,curry leaves,asafoetida",5,15,https://www.vegrecipesofindia.com/kara-chutney-recipe-tomato-chutney/,Breakfast,Vegetarian,Moderate
181,181,tomato-sambar-thakkali-sambar,"tur dal,tomatoes,pearl onions,turmeric powder,asafoetida,water,tamarind,hot water,Sambar Powder,green chilies,salt,sesame oil,mustard seeds,dry red chilies,sprig curry leaf",20,20,https://www.vegrecipesofindia.com/tomato-sambar-recipe-thakkali-sambar/,Main,Vegan,Moderate
183,183,how-to-make-rice-flour,"rice,water ",20,0,https://www.vegrecipesofindia.com/how-to-make-rice-flour-recipe/,Snacks,"GlutenFree,Vegan",Moderate
184,184,ulli-vada,"thinly sliced onions, besan,Rice Flour,asafoetida,red chilli powder,curry leaves, chopped,salt,oil for deep frying",20,20,https://www.vegrecipesofindia.com/ulli-vada-recipe/,"Snacks,Starters",Vegan,Moderate
185,185,rice-rava-upma-akki-uppittu,"rice,black peppercorns,lilva beans,oil,mustard seeds,chana dal,urad dal,green chili,dry red chili,curry leaves,salt,water",5,10,https://www.vegrecipesofindia.com/rice-rava-upma-recipe-akki-uppittu/,Breakfast,Vegan,Moderate
186,186,thayir-vadai-curd-vada,"urad dal,water,green chili,chopped curry leaves, ginger,salt,oil,warm water,fresh grated coconut,fresh chilled curd,salt,oil,mustard seeds,curry leaves,dry red chili,1 to 2 pinches of red chili powder,2 to 3 tablespoons finely chopped coriander leaves",9hours,30,https://www.vegrecipesofindia.com/thayir-vadai-recipe-curd-vada/,Snacks,"GlutenFree,Vegetarian",Moderate
187,187,vathal-kuzhambu,"lemon sized tamarind ball,hot water,sesame oil,sundried black nightshade berries,mustard seeds,fenugreek seeds,dry red chilies,,curry leaves,pinch asafoetida,Sambar Powder,water,salt,Rice Flour,jaggery ",5,25,https://www.vegrecipesofindia.com/vathal-kuzhambu-recipe/,Main,Vegan,Easy
189,189,mtr-style-khara-bhath,"fine rava,oil,cashews,mustard seeds,chana dal,urad dal,finely chopped onions,finely chopped capsicum,finely chopped carrot,finely chopped tomatoes,frozen green peas,curry leaves,sugar,salt as required,vangi bhaat masala,red chilli powder,water,Ghee,chopped coriander leaves,few wedges of lime",10,20,https://www.vegrecipesofindia.com/mtr-style-khara-bhath-recipe/,Breakfast,Vegetarian,Moderate
190,190,kosambari-moong-dal-kosambari,"moong dal,water,finely chopped cucumber,grated coconut,green chili,chopped coriander leaves,lemon juice,salt,oil,mustard seeds,asafoetida,curry leaves",15,20,https://www.vegrecipesofindia.com/kosambari-recipe-moong-dal-kosambari/,SideDish,Vegan,Moderate
192,192,khatti-dal-hyderabadi-khatti-dal,"tuvar dal,water,tomatoes,ginger,garlic cloves,turmeric powder,tamarind,green chilies,coriander powder,red chili powder,salt,ghee,dried red chilies,curry leaves,cumin seeds,asafoetida",20,20,https://www.vegrecipesofindia.com/khatti-dal-hyderabadi-khatti-dal-recipe/,Main,Vegetarian,Moderate
193,193,murukku,"urad dal,Rice Flour,asafoetida powder,red chilli powder,salt,white sesame seeds,carom seeds,Ghee,water,oil ",20,30,https://www.vegrecipesofindia.com/murukku-recipe/,Snacks,"GlutenFree,Vegetarian",Moderate
195,195,pepper-rasam-milagu-rasam,"tamarind,warm water,black peppercorns,cumin seeds,garlic cloves,sesame oil,mustard seeds,sprig curry leaves,asafoetida,dry red chilies,tomatoes,turmeric powder,red chilli powder,water,salt,coriander leaves",30,15,https://www.vegrecipesofindia.com/pepper-rasam-recipe-milagu-rasam/,"Appetizers,SideDish",Vegan,Moderate
198,198,kanchipuram-idli,"regular rice,parboiled rice or idli rice,water,urad dal,fenugreek seeds,salt,chana dal,hot water,ginger powder,Ghee,black pepper,cumin seeds,cashews,curry leaves,asafoetida,some oil for greasing idli moulds or banana leaves,banana leaf,",9hours,20,https://www.vegrecipesofindia.com/kanchipuram-idli-recipe/,Breakfast,Vegetarian,Moderate
200,200,sabudana-payasam,"Ghee,cashews,raisins,javvarisi,water,whole milk,sugar,green cardamom powder,saffron,edible camphor ",5,25,https://www.vegrecipesofindia.com/sabudana-payasam-recipe/,"Desserts,Sweets","GlutenFree,Vegetarian",Moderate
201,201,kesari-bhath,"rava,Ghee,cashews,water,raisins,sugar,green cardamom powder,saffron strands,natural orange food color extract,ghee",5,15,https://www.vegrecipesofindia.com/kesari-bhath-recipe/,Sweets,Vegetarian,Moderate
202,202,mint-coconut-chutney,"oil,mint leaves,curry leaves,ginger,grated coconut,green chilies,roasted chana dal,water,mustard seeds,asafoetida",20,15,https://www.vegrecipesofindia.com/mint-coconut-chutney/,SideDish,"Vegan,Vegetarian",Moderate
203,203,kootu-curry,"black chana,salt,water,plantain,elephant foot yam,turmeric powder,black pepper powder,salt,jaggery,water,grated fresh coconut,cumin seeds,dry red chilies,coconut oil,mustard seeds,urad dal,curry leaves,dry red chili",20,20,https://www.vegrecipesofindia.com/kootu-curry-recipe/,Main,"GlutenFree,Vegan",Moderate
205,205,ginger-chutney-allam-pachadi,"tamarind,hot water,oil,mustard seeds,urad dal,dry kashmiri red chilies,small to medium sized curry leaves,asafoetida,chopped ginger,turmeric powder,jaggery,water for grinding ",10,5,https://www.vegrecipesofindia.com/ginger-chutney-allam-pachadi/,"Condiment,SideDish",Vegan,Easy
206,206,mushroom-65,"Curd,Ginger Garlic Paste,kashmiri red chilli powder,cumin powder,Coriander Powder,Garam Masala,curry leaves,corn flour,whole wheat flour,Rice Flour,lemon juice,salt,white button mushrooms,oil,spring onion greens ",5,20,https://www.vegrecipesofindia.com/mushroom-65-recipe/,"Snacks,Starters",Vegan,Easy
208,208,butter-murruku,"Rice Flour,roasted chana dal flour,gram flour,salted butter,cumin seeds,asafoetida,salt,water,oil",5,25,https://www.vegrecipesofindia.com/butter-murruku-recipe/,Snacks,"GlutenFree,Vegetarian",Moderate
209,209,olan,"cowpeas,water,salt,ash gourd,curry leaves,green chillies,Coconut Milk (Thick),coconut oil",20,20,https://www.vegrecipesofindia.com/olan-recipe/,Main,"GlutenFree,Vegan",Moderate
212,212,beetroot-rasam,"small beetroot,water,cumin seeds,whole black pepper,coriander seeds,dry red chilli,tamarind,oil,mustard seeds,dry red chili,curry leaves,generous pinch asafoetida,turmeric powder,salt,chopped coriander leaves",15,10,https://www.vegrecipesofindia.com/beetroot-rasam-recipe/,"Main,SideDish",Vegan,Moderate
213,213,semiya-payasam,"Ghee,cashews,raisins,semiya,whole milk,sugar,cardamom powder ",5,15,https://www.vegrecipesofindia.com/semiya-payasam-recipe/,Sweets,"GlutenFree,Vegetarian",Easy
214,214,idiyappam-nool-puttu,"Rice Flour,hot water,salt,fresh grated coconut,water",10,10,https://www.vegrecipesofindia.com/idiyappam-recipe-nool-puttu/,"Breakfast,Snacks","GlutenFree,Vegan",Moderate
215,215,mirchi-bajji-recip,"green chillies,gram flour,Rice Flour,red chilli powder,turmeric powder,asafoetida,carom seeds,baking soda,salt,water,cumin powder,lemon juice, chopped onions,chopped coriander leaves,red chilli powder,chaat masala powder,oil ",15,25,https://www.vegrecipesofindia.com/mirchi-bajji-recip/,"Snacks,Starters",Vegan,Moderate
216,216,pineapple-rasam-how-to-make-pineapple-rasam,"pigeon pea lentils,water,turmeric powder,chopped pineapple,tomato,Rasam Powder,salt,chopped coriander leaves,cumin seeds,black peppercorns,garlic cloves,oil,mustard seeds,dried red chilies,curry leaves,asafoetida",25,20,https://www.vegrecipesofindia.com/pineapple-rasam-recipe-how-to-make-pineapple-rasam-recipe/,"Appetizers,SideDish","Vegan,Vegetarian",Moderate
218,218,mango-kesari,"mango,sugar,saffron strands,green cardamoms,Ghee,rava,cashews,raisins,water",5,20,https://www.vegrecipesofindia.com/mango-kesari-recipe/,Sweets,Vegetarian,Moderate
219,219,jini-dosa,"dosa batter,chopped onion,finely chopped capsicum,finely chopped cabbage,grated or finely chopped carrots,finely chopped tomatoes,finely chopped coriander leaves,Schezwan Sauce,tomato ketchup,red chili sauce,Garam Masala,chaat masala powder,Butter,oil,grated cheese ",10,20,https://www.vegrecipesofindia.com/jini-dosa-recipe/,Snacks,Vegetarian,Moderate
220,220,mamidikaya-pappu,"pigeon pea lentils,turmeric powder,water,oil,mustard seeds,fenugreek seeds,green chili,medium garlic cloves,chopped onions,curry leaves,chopped mango cubes,red chili powder,salt,chopped coriander leaves",20,20,https://www.vegrecipesofindia.com/mamidikaya-pappu-recipe/,Main,"GlutenFree,Vegan",Moderate
222,222,unniyappam,"rice,water as required,oil,chopped fresh coconut,medium sized banana,black sesame seeds,jaggery powder,water,green cardamoms,cumin powder,dry ginger powder,baking soda,coconut oil",20,30,https://www.vegrecipesofindia.com/unniyappam-recipe/,Sweets,"GlutenFree,Vegan",Moderate
224,224,pazham-pori-ethakka-appam,"ripe firm bananas,all purpose flour,Rice Flour,sugar,turmeric powder,baking soda,water,oil as required,",10,30,https://www.vegrecipesofindia.com/pazham-pori-recipe-ethakka-appam/,Snacks,Vegan,Moderate
225,225,nei-choru-ney-choru,"kaima rice,Ghee,cashews,raisins,thinly sliced onions,tej patta,cinnamon,cloves,green cardamoms,water,salt,coriander leaves",15,25,https://www.vegrecipesofindia.com/nei-choru-recipe-ney-choru/,Main,"GlutenFree,Vegetarian",Moderate
227,227,beans-thoran,"coconut oil,mustard seeds,cumin seeds,pearl onions,garlic cloves,green chili,curry leaves,turmeric powder,french beans,grated fresh coconut,water ",10,20,https://www.vegrecipesofindia.com/beans-thoran-recipe/,"Main,SideDish","GlutenFree,Vegan",Moderate
230,230,mor-kulambu,"tuvar dal,coriander seeds,cumin seeds,raw rice,hot water,green chilies,ginger,curry leaves,coconut,white pumpkin,water,turmeric powder,curd,salt,oil,mustard seeds,fenugreek seeds,dry red chilies,asafoetida",10,20,https://www.vegrecipesofindia.com/mor-kulambu-recipe/,Main,Vegetarian,Moderate
231,231,cucumber-pachadi,"grated fresh coconut,cumin seeds,green chili,,mustard seeds,water,medium to large cucumber,water,Curd,salt,coconut oil,dry red chili,curry leaves",5,10,https://www.vegrecipesofindia.com/cucumber-pachadi-recipe/,SideDish,"GlutenFree,Vegetarian",Moderate
232,232,banana-varuval,"cumin seeds,black pepper,coconut oil,mustard seeds,pearl onions,green chilli,curry leaves,plantains,turmeric powder,kashmiri red chili powder,Garam Masala,Coriander Powder,fennel powder,salt ",5,20,https://www.vegrecipesofindia.com/banana-varuval-recipe/,SideDish,"GlutenFree,Vegan",Moderate
233,233,ragi-mudde,"ragi flour,water,salt,kashmiri red chillies,tamarind,oil,mustard seeds,curry leaves,asafoetida,fenugreek seeds",5,15,https://www.vegrecipesofindia.com/ragi-mudde/,Main,"GlutenFree,Vegan,Vegetarian",Moderate
234,234,churumuri,"puffed rice,roasted peanuts,kashmiri red chili powder,turmeric powder,coconut oil,salt,black salt,finely chopped onions, finely chopped tomatoes,finely grated carrot,finely chopped raw unripe green mango,green chilli,chopped coriander leaves,lemon juice,sev",5,5,https://www.vegrecipesofindia.com/churumuri-recipe/,"Brunch,Snacks",Vegan,Easy
235,235,nannari-syrup,"nannari powder,water,sugar,nannari syrup,lemon juice as required,ice cubes",5,25,https://www.vegrecipesofindia.com/nannari-syrup-recipe/,Beverages,"GlutenFree,Vegan",Easy
236,236,semiya-kesari-seviyan-kesari,"rice semiya,sugar,Ghee,cashews,raisins,cardamom powder,drops of natural orange food coloring,of saffron strands,water",5,20,https://www.vegrecipesofindia.com/semiya-kesari-recipe-seviyan-kesari/,Sweets,Vegetarian,Moderate
239,239,ennegayi-badanekayi-ennegayi,"oil,chana dal ,peanuts,coriander seeds,cloves,cinnamon,marathi moggu,curry leaves,dry red chilies,desiccated coconut or fresh coconut,sesame seeds,salt,250 grams brinjal or 10 to 12 small brinjals,enough water for soaking brinjals,salt,tamarind,hot water,mustard seeds,turmeric powder,asafoetida,water,jaggery or add as required,some chopped coriander leaves, ",30,20,https://www.vegrecipesofindia.com/ennegayi-recipe-badanekayi-ennegayi-recipe/,Main,Vegan,Moderate
240,240,poornam-boorelu,"rice,urad dal,water for soaking,water for grinding,salt,chana dal,water,jaggery,green cardamom seeds,nutmeg powder,grated coconut,oil as required,Ghee",20,20,https://www.vegrecipesofindia.com/poornam-boorelu-recipe/,"Snacks,Sweets",Vegetarian,Moderate
242,242,jackfruit-payasam-chakka-payasam,"heaped cup finely chopped ripe sweet jackfruit or 275 grams jackfruit with seeds,water,jaggery powder,water,thin coconut milk or third extract of coconut milk,Coconut Milk (Thick),ginger powder,cumin powder,cardamom powder,Ghee,cashews,raisins,finely chopped fresh coconut bits ",10,20,https://www.vegrecipesofindia.com/jackfruit-payasam-recipe-chakka-payasam/,"Desserts,Sweets","GlutenFree,Vegetarian",Moderate
243,243,avarakkai-poriyal,"avarakkai,coconut oil,mustard seeds,urad dal,green chilli, chopped,asafoetida,small to medium sized curry leaves,salt,water or add as required,grated fresh coconut or desiccated coconut flakes.",15,20,https://www.vegrecipesofindia.com/avarakkai-poriyal-recipe/,"Main,SideDish",Vegan,Easy
244,244,sweet-corn-sundal,"steamed sweet corn kernels,oil,mustard seeds,urad dal,dry red chilies,green chili,,asafoetida,curry leaves,fresh coconut,salt as required",15,5,https://www.vegrecipesofindia.com/sweet-corn-sundal-recipe/,"SideDish,Snacks",Vegan,Easy
245,245,shahi-pulao,"rice,Ghee,pinch of saffron,warm water,almond,cashews,pistachios,raisins,caraway seeds,cinnamon,tej patta,green cardamoms,black cardamom,cloves,strands of mace,cups thinly sliced onions,Ginger Garlic Paste,green chilli,chopped coriander leaves,chopped mint leaves,chopped tomatoes,turmeric powder,kashmiri red chilli powder,biryani or pulao masala powder,Curd,chopped mix vegetables,green peas,water,salt as required,some mint leaves or coriander leaves",30,25,https://www.vegrecipesofindia.com/shahi-pulao-recipe/,Main,Vegan,Easy
247,247,naranga-achar,"lemons,sesame oil,turmeric powder,salt,sesame oil,mustard seeds,fenugreek seeds,inch ginger,garlic cloves,green chili,curry leaves,kashmiri red chilli powder,asafoetida,white vinegar",20,5,https://www.vegrecipesofindia.com/naranga-achar-recipe/,Condiment,Vegan,Moderate
248,248,schezwan-dosa,"dosa batter,finely chopped spring onions greens,chopped coriander leaves,finely chopped spring onion whites,finely chopped onions,finely chopped capsicum,grated carrot,finely chopped tomatoes,Schezwan Sauce,butter as required,oil for greasing the pan",10,20,https://www.vegrecipesofindia.com/schezwan-dosa-recipe/,Snacks,"GlutenFree,Vegetarian",Moderate
249,249,pineapple-pachadi,"pineapple,water,turmeric powder,jaggery powder,grated fresh coconut,green chili,mustard seeds,cumin seeds,water,Curd,salt,coconut oil,dry red chili,curry leaves",10,10,https://www.vegrecipesofindia.com/pineapple-pachadi-recipe/,SideDish,Vegetarian,Moderate
250,250,kovakkai-poriyal,"sliced kovakkai,oil,mustard seeds,urad dal,dry red chillies,pinch asafoetida,salt,turmeric powder,kashmiri red chilli powder,Coriander Powder,small to medium sized curry leaves,gram flour ",5,25,https://www.vegrecipesofindia.com/kovakkai-poriyal/,SideDish,Vegan,Easy
251,251,poricha-kuzhambu,"tuvar dal,turmeric powder,water,chopped mix veggies,green peas,,dry red chilies,,urad dal,cumin seeds,black pepper,tightly packed fresh grated coconut,salt,sesame oil,mustard seeds,sprig curry leaves,asafoetida",10,20,https://www.vegrecipesofindia.com/poricha-kuzhambu-recipe/,Main,Vegan,Moderate
252,252,pumpkin-sambar,"tamarind,hot water,tuvar dal,turmeric powder,water,pumpkin,water,salt,Sambar Powder,sesame oil,mustard seeds,dry red chilies,curry leaves,asafoetida",20,20,https://www.vegrecipesofindia.com/pumpkin-sambar-recipe/,Main,Vegan,Moderate
254,254,paneer-gassi,"oil,coriander seeds,cumin seeds,fennel seeds,mustard seeds,black peppercorns,fenugreek seeds,byadagi red chilies or kashmiri red chilies,curry leaves,chopped onion,medium garlic cloves,ginger,tamarind,turmeric,water,tightly packed fresh grated coconut,water for grinding,jaggery powder or grated jaggery,salt,Paneer,chopped coriander leaves",25,20,https://www.vegrecipesofindia.com/paneer-gassi-recipe/,Main,"GlutenFree,Vegetarian",Moderate
256,256,kerala-parippu-curry,"moong dal,water,turmeric powder,fresh grated coconut,green chili,cumin seeds,pearl onion,salt,coconut oil,mustard seeds,dry red chilies,curry leaves,pearl onions",5,20,https://www.vegrecipesofindia.com/kerala-parippu-curry-recipe/,Main,"GlutenFree,Vegan",Moderate
257,257,clean-banana-flower-clean-cut-banana-flower,"banana flower,cups water,Curd,oil ",45,20,https://www.vegrecipesofindia.com/clean-banana-flower-clean-cut-banana-flower/,Main,"GlutenFree,Vegan",Easy
258,258,vengaya-bajji-onion-bajji,"large onions,besan,Rice Flour,ajwain,red chili powder,baking soda,½ cup + 2 tablespoons water,salt as per taste,oil for deep frying",5,20,https://www.vegrecipesofindia.com/vengaya-bajji-recipe-onion-bajji/,Snacks,Vegan,Moderate
259,259,sesame-rice,"rice,water,salt,sesame seeds,urad dal,dry red chilies,asafoetida,sesame oil,mustard seeds,curry leaves",5,30,https://www.vegrecipesofindia.com/sesame-rice-recipe/,Main,Vegan,Moderate
260,260,ugadi-pachadi,"tamarind,water,jaggery,mangoes,neem flowers,black pepper powder,salt",10,30,https://www.vegrecipesofindia.com/ugadi-pachadi-recipe/,SideDish,"GlutenFree,Vegan",Easy
